Topic,Count,Name,Representation,Representative_Docs
410,20,410_executive present_group executive_advisory bank_media advisory,"['executive present', 'group executive', 'advisory bank', 'media advisory', 'conference media', 'media', 'bank group', 'advisory', 'present', 'executive']","['/R E P E A T -- MEDIA ADVISORY - __TICKER__ Bank Group Executive to Present at the __COMPANY__ Global Financial Services Conference/', 'MEDIA ADVISORY - __TICKER__ Bank Group Executive to Present at the __COMPANY__ Global Financial Services Conference', '/R E P E A T -- Media Advisory - __TICKER__ Bank Group Executive to Present at the __COMPANY__ Global Financial Services Conference/']"
411,20,411_crypto etfs_crypto_crypto etf_sec,"['crypto etfs', 'crypto', 'crypto etf', 'sec', 'bitcoin etf', 'bitcoin', 'etfs', 'offering staking', 'etfs offering', 'staking rewards']","['SEC X account compromised causing confusion over spot bitcoin ETFs: Yahoo Finance Live', 'SEC raises concerns over crypto ETFs offering staking rewards', 'SEC Flags Concerns on Crypto ETFs Offering Staking Rewards']"
412,20,412_market gains_gains know_know_sinks market,"['market gains', 'gains know', 'know', 'sinks market', 'gains', 'know sa', 'stock sinks', 'dips know', 'gains lags', 'market dips']","['The __COMPANY__ Corporation __TICKER__ Stock Sinks As Market Gains: What You Should Know', '__COMPANY__ __TICKER__ Stock Sinks As Market Gains: What You Should Know', '__TICKER__ __TICKER__ Stock Sinks As Market Gains: What You Should Know']"
413,20,413_honored_exceptional entrepreneurs_exceptional_entrepreneurs,"['honored', 'exceptional entrepreneurs', 'exceptional', 'entrepreneurs', 'innovators summit', 'builders innovators', 'builders', 'honored entrepreneurship', 'innovators', 'entrepreneurship']","['Highstreet Insurance Partners Honored by __COMPANY__ for Entrepreneurship: Scott Wick, Founder and CEO Among the Most Exceptional Entrepreneurs at 2022 Builders and Innovators Summit', 'Censia Honored by __COMPANY__ for Entrepreneurship; Joanna Riley, CEO Among the Most Exceptional Entrepreneurs at 2023 Builders and Innovators Summit', 'Rescale Honored by __COMPANY__ for Entrepreneurship, Joris Poort, Founder and CEO, Among the Most Exceptional Entrepreneurs at 2023 Builders and Innovators Summit']"
414,20,414_colombia_petro_leftist_peru,"['colombia', 'petro', 'leftist', 'peru', 'election', 'colombia election', 'peru president', 'candidate', 'friendly', 'finance chief']","['Colombia Cabinet Shake-Up Vaults Petro Ally to Finance Post', 'Colombia Candidate Petro Seeks Global Anti-Oil Bloc (Repeat)', 'Leftist Petro Claims Victory in Colombia’s Presidency Election']"
415,20,415_stock dividends_declares_dividends declares_dividends,"['stock dividends', 'declares', 'dividends declares', 'dividends', 'dividend declares', 'declares second', 'declares fourth', 'declares quarter', 'interim dividend', '2022 stock']","['__COMPANY__ Declares Fourth-Quarter 2022 Stock Dividends', '__COMPANY__ Declares Second Quarter 2025 Stock Dividends', '__COMPANY__ Declares Fourth Quarter 2025 Stock Dividends']"
416,20,416_airlines_southwest airlines_american airlines_southwest,"['airlines', 'southwest airlines', 'american airlines', 'southwest', 'airbnb', 'airlines aal', 'aal', 'airlines stock', 'constructive', 'bookings']","['Southwest Airlines Stock Is a Buy on Increased Airline Bookings', ""Penalty Warranted For Southwest Airlines' Flight Fiasco, Amazon Leverages Generative AI for Holiday Ad Boost, McDonald's Q3 Earnings: Today's Top Stories"", 'Southwest Airlines, American Airlines See Gains; Financials Slip in Market Highlights']"
417,20,417_market news_2025 stock_news_news jul,"['market news', '2025 stock', 'news', 'news jul', 'jul', 'stock market', '2022 stock', 'news oct', 'jul 15', 'oct 16']","['Stock Market News for Jul 16, 2025', 'Stock Market News for Jul 1, 2025', 'Stock Market News for Jul 15, 2025']"
418,20,418_largest banks_banks world_best banks_25 largest,"['largest banks', 'banks world', 'best banks', '25 largest', 'largest', '20 largest', 'banks asset', 'asset size', 'banks high', '2024 20']","['25 Largest Banks in the US by Asset Size', '20 Largest Banks in The World by Market Cap', '25 Largest Banks in the World by Assets']"
419,20,419_oracle_cloud_ai fueled_sending,"['oracle', 'cloud', 'ai fueled', 'sending', 'soar 144', 'awesome', 'sending stock', 'richest man', 'quarter stuns', 'revenue set']","['Oracle stock jumps after CEO says AI-fueled cloud revenue set to soar to $144 billion', ""Oracle's 'truly awesome' quarter stuns Wall Street, sending stock up 40% and making Ellison world's richest man"", ""Oracle's 'truly awesome' quarter stuns Wall Street, sending stock up 36% and making Ellison world's richest man""]"
420,20,420_4th quarter_4th_quarter trades_trades,"['4th quarter', '4th', 'quarter trades', 'trades', '1st quarter', '1st', 'valueact', 'quarter', 'trades 1st', 'quarter hillman']","[""ValueAct's Top 5 Trades of the 4th Quarter"", ""David Herro's Top 5 4th-Quarter Trades"", ""Kahn Brothers' Top 4th-Quarter Trades""]"
421,20,421_loans_risk transfers_loan_loan risk,"['loans', 'risk transfers', 'loan', 'loan risk', 'loans major', 'auto', 'auto loans', 'personal loans', 'default', 'transfer']","['Update: Market Chatter: __COMPANY__ Testing Demand for Synthetic Risk Transfers for Over $6 Billion in Loans', 'Update: Market Chatter: __COMPANY__ Tightens Loan Terms for Investors Buying Significant Risk Transfers', '‘Finances are getting tighter’: US car repossessions surge as more Americans default on auto loans']"
422,20,422_madoff_madoff case_madoff lawsuit_hit madoff,"['madoff', 'madoff case', 'madoff lawsuit', 'hit madoff', 'ruling madoff', 'madoff fraud', 'provision', 'billion provision', 'billion hit', 'ruling']","['__TICKER__ to take $1.1 billion hit after court ruling in Madoff case', '__TICKER__ to Book $1.1 Billion Provision Related to Madoff Case', '__TICKER__ to book $1.1 billion provision after Luxembourg court ruling in Madoff case']"
423,20,423_net result_result_posts_net,"['net result', 'result', 'posts', 'net', 'million posts', 'million strong', 'strong income', 'risk costs', 'million', 'costs posts']","['__TICKER__ posts 4Q2020 net result of €727 million, FY2020 net result of €2,485 million', '__TICKER__ posts 4Q2021 net result of €945 million, FY2021 net result of €4,776 million', '__TICKER__ posts 4Q2023 net result of €1,558 million and full-year 2023 net result of €7,287 million']"
424,20,424_klein law_klein_firm reminds_behalf shareholders,"['klein law', 'klein', 'firm reminds', 'behalf shareholders', 'class actions', 'actions behalf', 'law firm', 'behalf', 'actions', 'investors class']","['The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of __TICKER__ , XRAY and AGN', 'The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of ANW, __TICKER__ and QCOM', 'The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of ORA and __TICKER__']"
425,20,425_2023 battered_2022 targets_2022 recover_2026 challenge,"['2023 battered', '2022 targets', '2022 recover', '2026 challenge', '2025 snowflake', '2024 2023', '2023 2022', '2023 heading', '2023 plans', '2023 plunge']","['__COMPANY__ : Trump’s 2026 challenge is America First without market fallout', 'Corporate and international travel to rebound strong in 2022: __COMPANY__', 'Transportation Sector Poised for 2026 Recovery After Freight Recession, __COMPANY__ Says']"
426,20,426_results media_group release_quarter financial_advisory bank,"['results media', 'group release', 'quarter financial', 'advisory bank', 'media advisory', 'media', 'bank group', 'advisory', 'release', 'financial results']","['Media Advisory - __TICKER__ Bank Group to release third quarter financial results', 'Media Advisory - __TICKER__ Bank Group to release third-quarter financial results', 'Media Advisory - __TICKER__ Bank Group to release first quarter financial results']"
427,19,427_at1_at1 bonds_bonds credit_at1 bond,"['at1', 'at1 bonds', 'bonds credit', 'at1 bond', 'suisse takeover', 'suisse wipeout', 'bonds', 'wipeout', 'bond credit', 'credit suisse']","['UPDATE 1- __TICKER__ starts selling first AT1 bonds since Credit Suisse takeover', '__TICKER__ launches first AT1 bonds since Credit Suisse takeover', '__TICKER__ sells first AT1 bonds since Credit Suisse takeover']"
428,19,428_analysts target_target price_stock wall_street analysts,"['analysts target', 'target price', 'stock wall', 'street analysts', 'analysts', 'target', 'price', 'wall street', 'wall', 'street']","[""What Are Wall Street Analysts' Target Price for PepsiCo Stock?"", ""What Are Wall Street Analysts' Target Price for NIKE Stock?"", ""What Are Wall Street Analysts' Target Price for __COMPANY__ Stock?""]"
429,19,429_vanguard_etf_vanguard etf_etf buy,"['vanguard', 'etf', 'vanguard etf', 'etf buy', 'vanguard value', 'market sell', 'etf help', 'crash vanguard', 'etf simplest', 'etf outperform']","['The Smartest ETF to Buy With $500 Today Is the Vanguard Value ETF (VTV) -- No Matter Where the Market Goes Next', 'Is the Vanguard Value ETF the Simplest Way to Consistently Collect More Passive Income Than the S&amp;P 500?', 'Vanguard Growth ETF vs. Vanguard Value ETF: Which ETF Will Outperform in 2026?']"
430,19,430_signalling caution_insiders sell_signalling_possibly signalling,"['signalling caution', 'insiders sell', 'signalling', 'possibly signalling', 'stock possibly', 'possibly', 'caution', 'insiders', 'caution insiders', 'caution group']","['__COMPANY__ Insiders Sell US$1.6m Of Stock, Possibly Signalling Caution \\', '__COMPANY__ Insiders Sell US$4.1m Of Stock, Possibly Signalling Caution', '__COMPANY__ Insiders Sell US$3.1m Of Stock, Possibly Signalling Caution']"
431,19,431_japanese bonds_japan_japan bond_10 year,"['japanese bonds', 'japan', 'japan bond', '10 year', '30 year', 'election japanese', 'bonds', 'bluebay', 'japanese', 'year sale']","['Japan’s Benchmark 10-Year Bond Yield May Surge to 2% This Year, Eurizon’s Jen Says', 'Japan’s Bonds Pass 10-Year Supply Test as 30-Year Sale Looms', 'Japan Bond Rout Touches New Pain Point as 10-Year Yield Rises']"
432,19,432_climb sink_analysts predicting_stock climb_sink wall,"['climb sink', 'analysts predicting', 'stock climb', 'sink wall', 'predicting', 'sink', 'climb', 'street analysts', 'analysts', 'wall street']","['Are Wall Street Analysts Predicting Vistra Stock Will Climb or Sink?', 'Are Wall Street Analysts Predicting Intel Stock Will Climb or Sink?', 'Are Wall Street Analysts Predicting Apple Stock Will Climb or Sink?']"
433,19,433_ca_dividend ca_increasing dividend_increasing,"['ca', 'dividend ca', 'increasing dividend', 'increasing', 'announced', 'announced increasing', 'increased ca', 'year ca', 'dividend increased', 'dividend']","['__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To CA$1.38', '__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To CA$1.35', '__COMPANY__ ( __TICKER__ ) Has Announced That It Will Be Increasing Its Dividend To CA$1.20']"
434,19,434_strategic reduction_corp strategic_holdings corp_reduction,"['strategic reduction', 'corp strategic', 'holdings corp', 'reduction', 'strategic', 'corp', 'holdings', 'strategic adjustment', 'corp holdings', 'adjustment']","[""__COMPANY__ Corp's Strategic Reduction in Hasbro Inc Holdings"", ""__COMPANY__ Corp's Strategic Reduction in Nordstrom Inc Holdings"", ""__COMPANY__ Corp's Strategic Reduction in M/I Homes Inc Holdings""]"
435,19,435_labor market_labor_flush workers_hiring,"['labor market', 'labor', 'flush workers', 'hiring', 'flush', 'sense', 'slowdown', 'sharp', 'jobs', 'workers']","['‘Job-huggers’ sense trouble brewing in the jobs market as __COMPANY__ flags wage growth stalling for switchers for the first time since 2010', 'Labor market may soon be flush with workers', 'Viewpoint: Labor market will be flush with workers — soon']"
436,19,436_investor conference_virtual investor_conferences_investor conferences,"['investor conference', 'virtual investor', 'conferences', 'investor conferences', 'investor', 'conference', 'virtual', 'technology virtual', 'events highlights', 'participate']","['AI &amp; Technology Virtual Investor Conference: Presentations Now Available for Online Viewing', 'BacTech Environmental to Present at the AI &amp; Technology Virtual Investor Conference October 28th', 'AI &amp; Technology Virtual Investor Conference Agenda Announced for October 28th']"
437,19,437_stock able_insiders_able_market cap,"['stock able', 'insiders', 'able', 'market cap', 'insiders sold', 'hedge losses', 'able offset', 'able hedge', 'offset losses', 'cap declines']","[""As __COMPANY__ &amp; Company's ( __TICKER__ )) market cap dropped by US$6.4b, insiders who sold US$1.0m worth of stock were able to offset their losses"", ""As __COMPANY__ 's ( __TICKER__ )) market cap dropped by US$15b, insiders who sold US$14m worth of stock were able to offset their losses"", ""As __COMPANY__ 's ( __TICKER__ )) market cap dropped by US$7.3b, insiders who sold US$14m worth of stock were able to offset their losses""]"
438,19,438_lifts amp_target 600_year end_end target,"['lifts amp', 'target 600', 'year end', 'end target', '500 year', '500 target', 'target', '500 annual', 'amp 500', 'annual target']","['__COMPANY__ cuts S&amp;P 500 year-end target to 3,600', '__TICKER__ lifts S&amp;P 500 annual target to 6,600', ""__COMPANY__ lifts S&amp;P 500's year-end target to 4,600""]"
439,19,439_reserve release_release boost_reserve_release,"['reserve release', 'release boost', 'reserve', 'release', 'boost profit', 'update profit', 'estimates reserve', 'profit', 'profit reserve', 'expectations reserve']","['__COMPANY__ profit beats expectations on reserve release boost', 'UPDATE 2- __COMPANY__ profit more than doubles on reserve release boost', 'UPDATE 2- __COMPANY__ profit beats expectations on reserve release boost']"
440,19,440_chicago_chicago marathon_marathon_record breaking,"['chicago', 'chicago marathon', 'marathon', 'record breaking', '2024 chicago', 'field', 'chicago economy', 'breaking', 'welcome', '43rd']","['__COMPANY__ Chicago Marathon Generates Record-Breaking $386 Million for Chicago Economy in 2022', '__COMPANY__ Chicago Marathon Creates Record Breaking $547 Million Impact on Chicago Economy in 2023', 'Record-Breaking Field Anticipated for 2024 __COMPANY__ Chicago Marathon']"
441,19,441_customers_fake accounts_fake_accidentally,"['customers', 'fake accounts', 'fake', 'accidentally', 'accounts', 'accounts pay', 'customers hit', 'accidentally double', 'debited', 'debited customers']","['Ooops: __COMPANY__ Accidentally Double-Debited Customers', '__COMPANY__ Fined Over Junk Fees, Fake Accounts. Customers Get $100M Payout', '__COMPANY__ to pay more than $100M for illegally charging junk fees, opening fake accounts']"
442,19,442_amp strategic_strategic acquisition_chase amp_strategic,"['amp strategic', 'strategic acquisition', 'chase amp', 'strategic', 'shares chase', 'strategic reduction', 'acquisition', 'reduction', 'holdings chase', 'chase']","[""__COMPANY__ Chase &amp; Co's Strategic Acquisition in Kyverna Therapeutics Inc"", ""__COMPANY__ Chase &amp; Co's Strategic Acquisition in Microchip Technology Inc"", ""__COMPANY__ Chase &amp; Co's Strategic Acquisition in H World Group Ltd""]"
443,19,443_tariffs_tariffs stocks_tariff_trump tariffs,"['tariffs', 'tariffs stocks', 'tariff', 'trump tariffs', 'stock gains', 'fear', 'climb tariff', 'concerns déjà', 'cheer amid', 'déjà vu']","[""Trump's tariffs and the tax bill are splitting the stock market. Here's the playbook for investors, according to __COMPANY__ ."", 'Stock Market Cheer Amid Trump Tariffs Is Masking a Deeper Fear. Here’s What.', 'It’s Déjà Vu for Option Traders as Markets Calm Into Tariffs Day']"
444,19,444_overweight_overweight rating_underweight_rating,"['overweight', 'overweight rating', 'underweight', 'rating', 'equalweight', 'rating upgrades', 'equalweight rating', 'stock equalweight', 'reiterates overweight', 'stock underweight']","['Bizlink stock maintains Overweight rating at __COMPANY__ on 800G AEC growth', 'Piper Sandler reiterates Overweight rating on __COMPANY__ stock, cites turnaround', 'Disney stock down after __COMPANY__ analyst reiterates Overweight rating']"
445,19,445_pershing_mellon pershing_mellon_pershing announces,"['pershing', 'mellon pershing', 'mellon', 'pershing announces', 'wove', 'optimal asset', 'pershing launches', 'optimal', 'management platform', 'management mellon']","[""__COMPANY__ Mellon's Pershing Announces First-Of-Its-Kind Advisory Solution"", ""__COMPANY__ Mellon's Pershing to Acquire Optimal Asset Management"", ""__COMPANY__ Mellon's Pershing Launches New Business Unit, Pershing X(SM), to be led by Ainslie Simmonds""]"
446,19,446_nickel_lme_nickel market_tycoon,"['nickel', 'lme', 'nickel market', 'tycoon', 'nickel crisis', 'lme nickel', 'bags', 'rocks', 'squeeze', 'unlikely']","['LME Nickel Drops by 15% Limit, Narrowing Gap With Shanghai Price', '__COMPANY__ Owned the LME ‘Nickel’ That Was Actually Bags of Stones', 'U.K. to Review LME Operations After Nickel Market Turmoil']"
447,19,447_mexico_grupo méxico_méxico_grupo,"['mexico', 'grupo méxico', 'méxico', 'grupo', 'narrative grupo', 'mexico central', 'betterware', 'betterware mexico', 'méxico evolving', 'meeting mexico']","['What Recent Analyst Shifts Mean For Grupo México’s Evolving Valuation Story', 'Why The Narrative Around Grupo México Is Shifting After Recent Analyst Updates', 'How the Narrative Around Grupo México Is Evolving Amid New Analyst Targets and Market Shifts']"
448,18,448_savings_yield savings_savings account_savings accounts,"['savings', 'yield savings', 'savings account', 'savings accounts', 'apple', 'account', 'high yield', 'accounts apple', 'apple launches', 'accounts']","['Apple launches high-yield savings account with 4.15% rate', 'Apple Launches a New High-Yield Savings Account', 'Apple Launches High-Yield Savings Account']"
449,18,449_shafir_mark shafir_chief mark_retire,"['shafir', 'mark shafir', 'chief mark', 'retire', 'amp chief', 'chief', 'shafir retire', 'grisi', 'grisi new', 'veteran amp']","['__COMPANY__ M&amp;A Co-Chief Mark Shafir Intends to Retire', ""UPDATE 2- __COMPANY__ 's veteran M&amp;A chief Mark Shafir to retire"", ""__COMPANY__ 's veteran M&amp;A chief Mark Shafir to retire""]"
450,18,450_latino_chase commits_households chase_hispanic latino,"['latino', 'chase commits', 'households chase', 'hispanic latino', 'hispanic', 'households', 'black', 'commits', 'commits 30', 'chase committing']","['__COMPANY__ Chase Committing $8.4 Million to Improve Household Stability for Black, Hispanic and Latino and Other Underserved Households', '__COMPANY__ Chase Committing $15 Million to Increase the Supply of Climate Resilient Affordable Housing for Black, Hispanic and Latino Households', '__COMPANY__ Chase Committing $12 Million to Increase Homeownership Opportunities for Black, Hispanic and Latino Households']"
451,18,451_blockchain_tokenized_ethereum_ethereum collateral,"['blockchain', 'tokenized', 'ethereum', 'ethereum collateral', 'fund ethereum', 'securitize', 'collateral', 'tokenized money', 'public blockchain', 'bitcoin ethereum']","['__COMPANY__ ’s Kinexys Connects With Public Blockchain on Ondo Chain Testnet Debut', '__COMPANY__ to Launch Tokenized Money-Market Fund on Ethereum Seeding $100M in Capital: WSJ', '__COMPANY__ Digital, Vanguard and Symbiont Complete First Live Trade for Foreign Exchange Forward Contracts Leveraging Revolutionary Blockchain Technology and Smart Contracts']"
452,18,452_index etf_management announces_announces final_bond index,"['index etf', 'management announces', 'announces final', 'bond index', 'corporate bond', 'final', 'asset management', 'etf asset', 'reinvested', 'annual reinvested']","['__COMPANY__ Global Asset Management Inc. announces final details on maturity of __COMPANY__ Target 2023 Corporate Bond Index ETF', '__COMPANY__ Global Asset Management Inc. announces final details on maturity of __COMPANY__ Target 2022 Corporate Bond Index ETF', '__COMPANY__ Global Asset Management Inc. announces final details on maturity of __COMPANY__ Target 2021 Corporate Bond Index ETF']"
453,18,453_rail_leasing_billion rail_leasing business,"['rail', 'leasing', 'billion rail', 'leasing business', 'leasing unit', 'sell billion', 'railcar', 'railcar business', 'equipment leasing', 'rail leasing']","['__COMPANY__ to sell rail leasing business', '__COMPANY__ to sell assets of rail equipment leasing unit', '__COMPANY__ to Sell $4.4 Billion Rail Equipment Leasing Business']"
454,18,454_unionization_union_vote_employees vote,"['unionization', 'union', 'vote', 'employees vote', 'vote favor', 'branch', 'workers', 'employees', 'favor unionization', 'branch workers']","['Second __COMPANY__ branch employees vote in favor of a union', '__COMPANY__ employees vote in favor of unionization', 'UPDATE 3- __COMPANY__ employees vote in favor of unionization']"
455,18,455_polish_stake polish_erste_erste group,"['polish', 'stake polish', 'erste', 'erste group', 'kkr', 'stake', 'billion market', 'firm pne', 'polish unit', 'later business']","['__COMPANY__ to offload 49% stake in Polish business to Erste for €7bn', 'Poland Buy Now Pay Later Business Report 2025: A $2.8 Billion Market by 2030 Featuring Twisto, Klarna, PayPo, __COMPANY__ , Allegro, mBank, __COMPANY__ , __TICKER__ Bank Slaski, Alior Bank, and Revolut', '__COMPANY__ to Sell Stake in Polish Subsidiary for Around $473 Million After Erste Group Deal']"
456,18,456_crackdown economic_attracting larger_crimes attracting_larger banks,"['crackdown economic', 'attracting larger', 'crimes attracting', 'larger banks', 'including natwest', 'economic crimes', 'switching current', 'banks broke', 'uk crackdown', 'current']","['Five banks broke competition law over gilts, UK watchdog provisionally finds', 'Update: New UK Crackdown on Economic Crimes Attracting Several Larger Banks, Including NatWest, __COMPANY__', 'New UK Crackdown on Economic Crimes Attracting Several Larger Banks, Including NatWest, __COMPANY__']"
457,18,457_palantir_palantir stock_pltr_pltr stock,"['palantir', 'palantir stock', 'pltr', 'pltr stock', 'palantir palantir', 'focus raises', 'exposure magnifies', 'government roots', 'government exposure', 'cliff dive']","['Palantir Stock Is a Buy on the Dip After This Recent Selloff', 'Palantir Just Expanded Its SOMPO Partnership. What Does That Mean for PLTR Stock?', 'Palantir Stock ( __TICKER__ ): Should You Buy the Post-Earnings Dip?']"
458,18,458_host earnings_host_schedules_conference calls,"['host earnings', 'host', 'schedules', 'conference calls', 'quarterly investor', 'earnings host', 'holdings host', 'furnishings host', 'schedules quarterly', 'earnings september']","['__COMPANY__ Corp. to Host Earnings Call', '__COMPANY__ , Inc. to Host Earnings Call', '__COMPANY__ to Host Earnings Call']"
459,18,459_bank england_england_raise rates_england poised,"['bank england', 'england', 'raise rates', 'england poised', 'rates', 'mann', 'england mann', 'poised hold', 'uk rates', 'high bank']","['Bank of England poised to hold interest rates as retail sales jump', 'Bank of England poised to raise interest rates to 4.25% despite Credit Suisse chaos', 'Bank of England poised to hold UK interest rates amid Trump trade war']"
460,18,460_earnings snapshot_snapshot_snapshot banco_snapshot q1,"['earnings snapshot', 'snapshot', 'snapshot banco', 'snapshot q1', 'snapshot goldman', 'snapshot fiscal', 'snapshot q2', 'snapshot q3', 'snapshot q4', 'fiscal q1']","['__COMPANY__ : Q2 Earnings Snapshot', '__COMPANY__ : Q3 Earnings Snapshot', '__TICKER__ : Q3 Earnings Snapshot']"
461,18,461_activision_microsoft activision_microsoft_activision deal,"['activision', 'microsoft activision', 'microsoft', 'activision deal', 'deal microsoft', 'microsoft buys', 'activision microsoft', 'latest moving', '69 billion', 'buys activision']","['A big win for Microsoft’s Activision deal', ""Bank earnings ahead, Microsoft-Activision deal latest - what's moving markets"", ""Bank earnings, Microsoft-Activision deal latest - what's moving markets""]"
462,18,462_coreweave_coreweave stock_crwv_coreweave crwv,"['coreweave', 'coreweave stock', 'crwv', 'coreweave crwv', 'crwv stock', 'coreweave shares', 'magnetar', 'stock coreweave', 'sell hold', 'stock soars']","['CoreWeave (CRWV) Climbs 22.6% on ‘Buy’ From __COMPANY__', 'Is CoreWeave Stock a Buy, Sell, or Hold for January 2026?', 'Magnetar Financial sells CoreWeave (CRWV) shares worth $55.4 million']"
463,18,463_500 target_amp 500_500_target 2026,"['500 target', 'amp 500', '500', 'target 2026', 'strategists', 'target', 'confident', 'amp', 'lowers', '500 global']","['__COMPANY__ Lowers S&amp;P 500 Target as Market Uncertainty and Tech Selloff Weigh', 'Analyst revamps S&amp;P 500 target through 2026', '__COMPANY__ issues stark new S&amp;P 500 target through 2026']"
464,17,464_gets dealmaking_recovered tariff_street recovered_street,"['gets dealmaking', 'recovered tariff', 'street recovered', 'street', 'tariff tumult', 'boom boosts', 'wall street', 'dealmaking boost', 'wall', 'recovered']","['Wall Street boom boosts profits at __COMPANY__', '__COMPANY__ gets a dealmaking boost as Wall Street recovered from tariff tumult', '__COMPANY__ gets a dealmaking boost, showing how Wall Street recovered from tariff tumult']"
465,17,465_yieldmax_yieldmax etfs_etfs announces_ulty,"['yieldmax', 'yieldmax etfs', 'etfs announces', 'ulty', 'announces distributions', 'distributions', 'slty', 'lfgy', 'etfs', 'smcy']","['YieldMax® ETFs Announces Distributions on ULTY, MARO, SLTY, BABO, DIPS and Others', 'YieldMax® ETFs Announces Distributions on WNTR, MSTY, ULTY, SLTY, SMCY, and Others', 'YieldMax® ETFs Announces Distributions on SMCY, WNTR, ULTY, MSTY, LFGY, and Others']"
466,17,466_stock earnings_reported results_2024 stock_reported,"['stock earnings', 'reported results', '2024 stock', 'reported', 'beats eps', 'gr beats', '2023 stock', 'beats revenue', 'gr', 'eps beats']","['__TICKER__ Stock Earnings: __TICKER__ Gr Beats EPS, Beats Revenue for Q2 2024', '__TICKER__ Stock Earnings: __TICKER__ Gr Beats EPS, Beats Revenue for Q1 2024', '__TICKER__ Stock Earnings: __COMPANY__ Gr Beats EPS, Beats Revenue for Q1 2024']"
467,17,467_ytd_month buy_right time_buy stock,"['ytd', 'month buy', 'right time', 'buy stock', 'time buy', 'ytd right', 'gains 13', '10 month', 'ytd buy', 'month']","['__COMPANY__ Shares Rise 10.5% in a Month: Should You Buy the Stock?', '__COMPANY__ Shares Soar 31.6% YTD: Is Now the Right Time to Buy?', '__COMPANY__ Rises 32.3% YTD: Is it the Right Time to Buy the Stock?']"
468,17,468_year deal_lhp_sign_rhp,"['year deal', 'lhp', 'sign', 'rhp', 'deal reports', 'quakes sign', 'reports mets', 'mets lhp', 'lhp sean', 'sign rhp']","['White Sox signing LHP Martin Perez to 1-year deal', 'Reports: Mets LHP Sean Manaea declines $13.5M option for 2025', 'Reports: Mets, LHP Sean Manaea reach 3-year, $75M deal']"
469,17,469_brown brothers_brothers_brown_brothers harriman,"['brown brothers', 'brothers', 'brown', 'brothers harriman', 'harriman', 'brothers unit', 'harriman investor', 'investor services', 'acquire brown', 'buy brown']","['__COMPANY__ to Buy Brown Brothers Harriman’s Investor Services Arm for $3.5 Billion', ""__COMPANY__ to acquire Brown Brothers Harriman's Investor Services business for $3.5 billion in cash"", '__COMPANY__ to Acquire Brown Brothers Harriman Investor Services']"
470,17,470_flash_flash crash_crash_london trading,"['flash', 'flash crash', 'crash', 'london trading', 'error flash', '2022 flash', 'stock slides', 'trader', 'error', 'bank plummet']","['__COMPANY__ Says Trader Made Error Behind Flash Crash in Europe Stocks', '__COMPANY__ ’s London Trading Desk Behind European ‘Flash Crash’', 'That __COMPANY__ flash crash revisited']"
471,17,471_nvcc subordinated_subordinated_nvcc_subordinated debentures,"['nvcc subordinated', 'subordinated', 'nvcc', 'subordinated debentures', 'trust iv', 'iv', 'debentures', 'capital trust', 'redemption capital', 'iv announces']","['__TICKER__ Bank Group to Issue NVCC Subordinated Debentures', '__TICKER__ Announces Pricing of Japanese Yen NVCC Subordinated Debentures', '__TICKER__ announces pricing of Japanese yen NVCC subordinated debentures']"
472,17,472_draftkings_alibaba stock_draftkings stock_stock bargain,"['draftkings', 'alibaba stock', 'draftkings stock', 'stock bargain', 'bargain', 'alibaba', 'bet draftkings', 'analyst halves', '435 past', '150 bought']","['DraftKings Up in Volatile Trade After Analyst More Than Halves Target', 'It’s Time to Back Away From DraftKings Stock', 'A Bet on Draftkings Stock Is Not Worth the Risk']"
473,17,473_cap stocks_cap_large cap_best large,"['cap stocks', 'cap', 'large cap', 'best large', 'large', 'small cap', '10 large', '10 small', 'cap value', 'buy 15']","['15 Best Large-Cap Value Stocks To Buy', '15 Best Large-Cap Stocks to Buy in 2024', '12 Best Large Cap Stocks To Buy Now']"
474,17,474_kong staff_quarantine_hong kong_kong,"['kong staff', 'quarantine', 'hong kong', 'kong', 'hong', 'covid', 'staff', 'kong covid', 'covid 19', 'coronavirus']","[""Hong Kong's Covid rules make it harder to retain staff, JP Morgan boss warns"", '__COMPANY__ to reimburse Hong Kong staff up to US$5,000 for quarantine stay', ""__COMPANY__ 's Dimon says Hong Kong's COVID-19 rules make it harder to retain staff""]"
475,17,475_today bank_stock roundup_usb_bank stock,"['today bank', 'stock roundup', 'usb', 'bank stock', 'roundup', 'focus bank', 'focus business', 'moving usb', 'usb focus', 'stocks schw']","['Bank Stock Roundup: Expansion Plans of USB, __TICKER__ , __TICKER__ &amp; Asset Cap on __TICKER__ in Focus', 'Bank Stock Roundup: __TICKER__ , TFC, __TICKER__ , USB in Focus on Business Restructuring Efforts', 'Bank Stock Roundup: __TICKER__ , __TICKER__ , USB in Focus on Business Expansion Efforts']"
