Topic,Count,Name,Representation,Representative_Docs
447,26,447_equity futures_traded funds_funds equity_pre bell,"['equity futures', 'traded funds', 'funds equity', 'pre bell', 'exchange traded', 'higher pre', 'traded', 'futures higher', 'pre', 'bell tuesday']","['Exchange-Traded Funds, Equity Futures Higher Pre-Bell Wednesday Ahead of Fed Rate Decision', 'Exchange-Traded Funds, Equity Futures Higher Pre-Bell Tuesday Ahead of Jobs Report', ""Exchange-Traded Funds, Equity Futures Higher Pre-Bell Tuesday Ahead of Fed's Meeting""]"
448,26,448_xai_musk xai_musk_xai raises,"['xai', 'musk xai', 'musk', 'xai raises', 'elon musk', 'elon', 'debt', 'debt equity', 'billion debt', 'says elon']","[""Musk's xAI raises $5 billion each in fresh debt and equity, __COMPANY__ says"", ""Elon Musk's xAI raises $5B each in new debt and equity: __COMPANY__"", ""Elon Musk's xAI raises yield on $5 billion debt offering""]"
449,26,449_does_signal_justified_2025 does,"['does', 'signal', 'justified', '2025 does', 'signal new', 'rally signal', 'leave room', 'rally leave', 'era rowe', 'does partnership']","['Does __COMPANY__ ’s 35.9% Rally Signal More Room to Run After Financial Reforms?', 'Does __COMPANY__ Partnership Mark a New Era for T. Rowe Price’s Growth Story (TROW)?', 'Does __COMPANY__ Partnership Mark a New Era for T. Rowe Price’s Growth Story __TICKER__ ?']"
450,26,450_stock options_market predicting_predicting spike_traders betting,"['stock options', 'market predicting', 'predicting spike', 'traders betting', 'options market', 'predicting', 'options traders', 'betting big', 'spike', 'options']","['Is the Options Market Predicting a Spike in The __COMPANY__ __TICKER__ Stock?', 'Is the Options Market Predicting a Spike in __TICKER__ Stock?', 'Is the Options Market Predicting a Spike in __COMPANY__ __TICKER__ Stock?']"
451,26,451_stock trades_trades_trades tuesday_10 stocks,"['stock trades', 'trades', 'trades tuesday', '10 stocks', 'trades monday', 'trades thursday', 'tuesday', 'monday', 'monday 10', 'wednesday 10']","['5 Top Stock Trades for Tuesday: __TICKER__ , XPEV, PANW, XOM, ARKK', '4 Top Stock Trades for Tuesday: AMC, Bitcoin, DKNG, __TICKER__', '5 Top Stock Trades for Tuesday: PINS, __TICKER__ , AMD']"
452,26,452_stockholm orders_corresponding_fine corresponding_pay fine,"['stockholm orders', 'corresponding', 'fine corresponding', 'pay fine', 'orders', 'annual fees', 'corresponding annual', 'fees nasdaq', 'fine', 'nasdaq stockholm']","['Nasdaq Stockholm orders Hexagon AB to pay fine corresponding to two annual fees', 'Nasdaq Stockholm orders Cyxone AB to pay a fine corresponding to two annual fees', 'Nasdaq Stockholm orders Oscar Properties AB to pay fine corresponding to two annual fees']"
453,26,453_board diversity_diversity_nasdaq proposal_nasdaq proposes,"['board diversity', 'diversity', 'nasdaq proposal', 'nasdaq proposes', 'nasdaq board', 'rules', 'approves nasdaq', 'rules nasdaq', 'board', 'rule']","['Nasdaq Board-Diversity Rule Takes Center Stage in Court Battle', 'UPDATE 1-U.S. markets regulator approves Nasdaq proposal to require corporate board diversity', 'U.S. markets regulator approves Nasdaq proposal to require corporate board diversity']"
454,26,454_eaton vance_special_vance_eaton,"['eaton vance', 'special', 'vance', 'eaton', 'special shareholder', 'joint special', 'meeting', 'shareholder meeting', 'announces results', 'results joint']","['Results of Special Shareholder Meeting of Eaton Vance Floating-Rate Income Plus Fund (EFF) and Joint Special Shareholder Meeting of Eaton Vance Floating-Rate Income Trust (EFT), Eaton Vance New York Municipal Income Trust (EVY) and Eaton Vance Senior Floating-Rate Trust (EFR)', 'Results of Joint Special Shareholder Meeting of Certain Eaton Vance Closed-End Funds', 'Certain Eaton Vance Closed-End Funds Announce Results of Joint Special Shareholder Meeting']"
455,26,455_option trade_option_earn using_earnings options,"['option trade', 'option', 'earn using', 'earnings options', 'agree buy', 'bet play', 'trade', 'play earnings', 'return stock', 'good bet']","['__COMPANY__ Stock Looks Like a Good Bet. How to Play Its Earnings With Options.', 'Striking Price: __COMPANY__ Stock Looks Like a Good Bet. How to Play Its Earnings With Options.', 'Option Trade Offers 36% Return If __COMPANY__ Stock Follows This Historic Pattern']"
456,26,456_published_report market_surveillance published_market surveillance,"['published', 'report market', 'surveillance published', 'market surveillance', 'market report', 'surveillance', 'monthly market', '16 monthly', 'monthly', '15 monthly']","['no 43/17 Report from Market Surveillance published', 'no 21/17 Report from Market Surveillance published', 'no 16/17 Report from Market Surveillance published']"
457,26,457_spending_sustainable signals_finds_data finds,"['spending', 'sustainable signals', 'finds', 'data finds', 'sustainable', 'card spending', 'consumer spending', 'new survey', 'year year', 'signals new']","['__COMPANY__ Sustainable Signals: New Survey Shows Opportunities Exist for Asset Managers to Better Meet Asset Owner Sustainable Investing Needs', 'Aggregated __COMPANY__ Credit and Debit Card Spending Continues to Increase, with total spending up 11% year over year in June', '__COMPANY__ Data Finds that 2023 is off to a Strong Start for Consumer Spending, With Credit and Debit Card Spending Per Household up 5.1% Year-over-Year in January']"
458,26,458_musk_elon musk_elon_warrants,"['musk', 'elon musk', 'elon', 'warrants', 'sues tesla', 'tesla', 'subpoenaed', 'tesla 162', 'musk subpoenaed', 'musk tweets']","['UPDATE 3-Elon Musk subpoenaed in Jeffrey Epstein litigation in U.S. Virgin Islands', 'Elon Musk subpoenaed in Jeffrey Epstein litigation in U.S. Virgin Islands', '__COMPANY__ sues Tesla for $162 million over Elon Musk tweets, warrants']"
459,26,459_week best_week_conference week_best,"['week best', 'week', 'conference week', 'best', 'best merrill', 'street calls', 'tech conference', 'best fidelity', 'takeaways', 'calls week']","['Week’s Best: Will Fidelity Launch Direct Indexing?', 'Week’s Best: Merrill Lynch’s Big Lawsuit', 'Week’s Best: Financial Stocks Take a Beating']"
460,26,460_equities close_european equities_equities_close,"['equities close', 'european equities', 'equities', 'close', 'close lower', 'close higher', 'european', 'wednesday trading', 'friday trading', 'trading eurozone']","['European Equities Close Lower in Wednesday Trading; __COMPANY__ Reports First Quarterly Loss in Four Years', 'European Equities Close Mostly Higher in Wednesday Trading; Eurozone Economy Expands Slightly', 'European Equities Close Mostly Higher in Wednesday Trading; Eurozone Q1 GDP Grows Faster Than Expected']"
461,26,461_don_investors don_avoid_unstable trades,"['don', 'investors don', 'avoid', 'unstable trades', 'ww international', 'unrecognized risks', 'trades blow', 'bagholders', 'turn momentum', 'unrecognized']","['Why you should carefully consider what Jamie Dimon, Elon Musk and American Express just told the investing world', 'Don’t Worry About Early Assignment With European Style Index Options', 'Don’t Follow the Herd. 3 Crowded Hedge Fund Positions to Avoid.']"
462,26,462_shareholders deadline_deadline alert_law offices_class actions,"['shareholders deadline', 'deadline alert', 'law offices', 'class actions', 'actions behalf', 'behalf shareholders', 'actions', 'behalf', 'investors class', 'reminds investors']","['DEADLINE ALERT for NOTV and __TICKER__ : The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders', 'DEADLINE ALERT for BMWYY, ZSAN, and __TICKER__ : The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders', 'DEADLINE ALERT for ZSAN and __TICKER__ : The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders']"
463,25,463_unfortunately_unfortunately lost_investing stock_loss investing,"['unfortunately', 'unfortunately lost', 'investing stock', 'loss investing', 'shareholders endured', 'stock years', 'endured', 'ago', 'ago investors', 'years ago']","['__COMPANY__ ( __TICKER__ ) shareholders have endured a 23% loss from investing in the stock five years ago', '__COMPANY__ ( __TICKER__ ) shareholders have endured a 14% loss from investing in the stock five years ago', '__COMPANY__ ( __TICKER__ ) shareholders have endured a 13% loss from investing in the stock five years ago']"
464,25,464_zacks com_com featured_featured highlights_featured,"['zacks com', 'com featured', 'featured highlights', 'featured', 'com', 'zacks', 'highlights', 'installed building', 'grainger', 'installed']","[""Zacks.com featured highlights W.W. Grainger, Ameriprise, Agilent Technologies and Bloomin'"", 'Zacks.com featured highlights Cboe Global Markets, Cardinal Health, Assurant, Installed Building Products and FedEx', 'Zacks.com featured highlights __COMPANY__ , General Motors, Unum, StoneCo and Varex']"
465,25,465_banking fees_beats estimates_revenue soars_investment banking,"['banking fees', 'beats estimates', 'revenue soars', 'investment banking', 'income investment', 'q2', 'earnings profit', 'eps beat', 'earnings fee', 'soars']","['__COMPANY__ Q3 Earnings: Lower Profit On Squeezed Interest Income, But Investment Banking Fees Provides Cushion', '__COMPANY__ Q2 Earnings: Revenue And EPS Beat, Investment Banking Fees Up 21%, Dividend Hike', '__COMPANY__ Q3 Earnings: Profit Drops 12% On Loan Loss Provisions, Investment Banking Fees Soar 18%']"
466,25,466_unemployment rate_job growth_unemployment_jobless,"['unemployment rate', 'job growth', 'unemployment', 'jobless', 'job', 'rate falls', 'jobless rate', 'higher expected', 'job gains', 'line expectations']","['U.S. Jobless Rate Falls as Wages Jump, Adding Pressure on Fed', 'Slow US job gains expected in July; unemployment rate forecast rising to 4.2%', 'U.S. Job Growth Exceeds Forecast as Unemployment Rate Falls']"
467,25,467_voting choice_voting_choice_proxy,"['voting choice', 'voting', 'choice', 'proxy', 'clients blackrock', 'vote', 'index clients', 'clients say', 'proxy voting', 'blackrock gives']","['BlackRock to expand proxy voting choice to retail ETF investors', 'REFILE-BlackRock extends AGM vote choice to more equity index clients', 'BlackRock extends AGM vote choice to more equity index clients']"
468,25,468_funds aren_aren crazy_anymore hedge_anymore,"['funds aren', 'aren crazy', 'anymore hedge', 'anymore', 'crazy', 'aren', 'fund sentiment', 'hedge', 'hedge funds', 'sentiment stagnant']","['Hedge Funds Aren’t Crazy About Ford Motor Company (F) Anymore', 'Hedge Funds Aren’t Crazy About Franklin Resources, Inc. __TICKER__ Anymore', 'Hedge Funds Aren’t Crazy About __COMPANY__ Inc. __TICKER__ Anymore']"
469,25,469_strategist_strategist says_inflation_economist,"['strategist', 'strategist says', 'inflation', 'economist', 'says inflation', 'says fed', 'inflation economist', 'inflation strategist', 'strategist fed', 'economist says']","['This Fed rate cycle ‘could cause more pain for financial markets’ than years past, strategist says', 'Inflation: Commodities ‘could turn around in a heartbeat’ but wages are ‘sticky,’ strategist says', 'Fed needs to ‘show the market they mean business’ on inflation, strategist says']"
470,25,470_press digest_digest_press_digest financial,"['press digest', 'digest', 'press', 'digest financial', 'financial times', 'times', 'british business', 'digest british', 'times june', 'times aug']","['PRESS DIGEST-Financial Times - Aug 5', 'PRESS DIGEST- Financial Times - June 5', 'PRESS DIGEST-Financial Times - June 7']"
471,25,471_checks pay_passed checks_passed_checks,"['checks pay', 'passed checks', 'passed', 'checks', 'dividend 51', 'pay dividend', '51', 'dividend days', 'pay', 'dividend']","[""__COMPANY__ Corporation ( __TICKER__ ) Passed Our Checks, And It's About To Pay A US$0.69 Dividend"", ""The __COMPANY__ Group, Inc. ( __TICKER__ ) Passed Our Checks, And It's About To Pay A US$2.50 Dividend"", ""__COMPANY__ Inc. ( __TICKER__ ) Passed Our Checks, And It's About To Pay A US$0.51 Dividend""]"
472,25,472_sprecher present_ceo jeffrey_jeffrey sprecher_sprecher,"['sprecher present', 'ceo jeffrey', 'jeffrey sprecher', 'sprecher', 'present', 'gardiner present', 'warren gardiner', 'gardiner', 'amp ceo', 'exchange chair']","['Intercontinental Exchange Chair &amp; CEO Jeffrey __TICKER__ . Sprecher to Present at the Piper Sandler Global Exchange and FinTech Conference on June 8', 'Intercontinental Exchange Chair &amp; CEO Jeffrey __TICKER__ . Sprecher to Present at the __COMPANY__ U.S. Financial Services Conference on December 6', 'Intercontinental Exchange Chair &amp; CEO Jeffrey __TICKER__ . Sprecher to Present at the __COMPANY__ U.S. Financial Services Conference on December 5']"
473,25,473_bearish signals_possible bearish_stock possible_insiders,"['bearish signals', 'possible bearish', 'stock possible', 'insiders', 'disposing stock', 'insiders disposing', 'disposing', 'possible', 'bearish', 'signals']","['Possible Bearish Signals With __COMPANY__ Insiders Disposing Stock', 'Possible Bearish Signals With __COMPANY__ Group Insiders Disposing Stock', 'Possible Bearish Signals With __TICKER__ Group Insiders Disposing Stock']"
474,25,474_shareholders earned_cagr years_earned_cagr,"['shareholders earned', 'cagr years', 'earned', 'cagr', 'shareholders', 'years', 'group shareholders', 'years group', 'chase shareholders', 'years shareholders']","['__COMPANY__ Group ( __TICKER__ ) shareholders have earned a 20% CAGR over the last five years', '__COMPANY__ ( __TICKER__ ) shareholders have earned a 12% CAGR over the last three years', '__TICKER__ Group ( __TICKER__ ) shareholders have earned a 7.8% CAGR over the last three years']"
475,25,475_japan banks_japan_megabanks_japan megabanks,"['japan banks', 'japan', 'megabanks', 'japan megabanks', 'boj', 'reform push', 'scramble beef', 'govt reform', 'eye boj', 'beef asset']","[""Japan's megabanks eye BOJ boost after solid first quarter"", 'REFILE-Japan banks scramble to beef up asset management business amid govt reform push', 'Japan banks scramble to beef up asset management business amid govt reform push']"
476,25,476_invest ishares_ishares_invest_etf,"['invest ishares', 'ishares', 'invest', 'etf', 'ishares consumer', 'ishares healthcare', 'financials etf', 'etf iym', 'etf iyt', 'banks etf']","['Should You Invest in the iShares Semiconductor ETF (SOXX)?', 'Should You Invest in the iShares U.S. Financials ETF (IYF)?', 'Should You Invest in the iShares U.S. Healthcare ETF (IYH)?']"
477,25,477_statistics intercontinental_exchange reports_statistics_intercontinental exchange,"['statistics intercontinental', 'exchange reports', 'statistics', 'intercontinental exchange', 'march quarter', 'intercontinental', 'reports march', 'december fourth', 'june second', 'reports december']","['Intercontinental Exchange Reports March and First Quarter 2022 Statistics', 'Intercontinental Exchange Reports March and First Quarter 2024 Statistics', 'Intercontinental Exchange Reports March and First Quarter 2021 Statistics']"
478,25,478_results months_months ended_ended_invesco reports,"['results months', 'months ended', 'ended', 'invesco reports', 'reports results', 'months', 'ended june', 'june 30', '2023 invesco', 'ended september']","['Invesco Reports Results for the Three Months Ended June 30, 2022', 'Invesco Reports Results for the Three Months Ended June 30, 2023', 'Invesco Reports Results for the Three Months Ended June 30, 2025']"
479,24,479_russia etf_msci russia_russian securities_says participating,"['russia etf', 'msci russia', 'russian securities', 'says participating', 'active index', 'trading ishares', 'securities active', 'blackrock suspends', 'russia', 'halts trading']","['BlackRock suspends purchase of Russian securities in active and index funds', 'UPDATE 1-BlackRock suspends purchase of Russian securities in active and index funds', 'NYSE ARCA Halts Trading of iShares MSCI Russia ETF']"
480,24,480_facts_facts note_note_market facts,"['facts', 'facts note', 'note', 'market facts', 'information investors', 'ascends', 'important facts', 'key facts', 'note stock', 'chase amp']","['__COMPANY__ Chase &amp; Co. __TICKER__ Ascends While Market Falls: Some Facts to Note', '__COMPANY__ __TICKER__ Ascends But Remains Behind Market: Some Facts to Note', '__COMPANY__ Chase &amp; Co. __TICKER__ Ascends But Remains Behind Market: Some Facts to Note']"
481,24,481_month buy_goldman stock_buy stock_time buy,"['month buy', 'goldman stock', 'buy stock', 'time buy', 'right time', 'ytd', 'ytd hold', 'time high', '10 month', 'touches time']","['__COMPANY__ Shares Rise 10.5% in a Month: Should You Buy the Stock?', 'Goldman Stock Touches an All-Time High: Should You Buy It Now?', 'Goldman Stock Slips 12.3% in a Month: Should You Buy the Dip or Wait?']"
482,24,482_stock picks_picks_performance 2021_billionaire,"['stock picks', 'picks', 'performance 2021', 'billionaire', '2021 10', 'cooperman', 'charlie munger', 'munger', 'longest serving', 'picks gates']","['Banking on Experience: 3 Financial Stock Picks from Wall Street&#039;s Longest-Serving Guru', 'Banking on Experience: 3 Financial Stock Picks from Wall Street’s Longest-Serving Guru', 'Leon Cooperman’s Performance in 2021: 10 Best Stock Picks']"
483,24,483_fintech stocks_fintech_best fintech_stocks buy,"['fintech stocks', 'fintech', 'best fintech', 'stocks buy', 'buy list', '2032 fintech', '10 fintech', 'add july', 'buy hot', 'market wave']","['3 Top Fintech Stocks to Bank On Now', '3 Fintech Stocks You Can Buy Today', '3 Fintech Stocks To Buy on Any Dip']"
484,24,484_podcast_confident conversations_podcast confident_conversations,"['podcast', 'confident conversations', 'podcast confident', 'conversations', 'confident', 'opportunity podcast', 'scale podcast', 'conversations retirement', 'angle', 'price launches']","[""T. ROWE PRICE LAUNCHES SEASON 5 OF AWARD-WINNING 'CONFIDENT CONVERSATIONS® ON RETIREMENT' PODCAST"", ""T. Rowe Price Launches New Podcast, 'Confident Conversations On Retirement'"", ""T. ROWE PRICE LAUNCHES THIRD SEASON OF THE AWARD-WINNING PODCAST, 'CONFIDENT CONVERSATIONS® ON RETIREMENT'""]"
485,24,485_indonesia_thailand_thai_rupiah,"['indonesia', 'thailand', 'thai', 'rupiah', 'thai central', 'indonesia holds', 'holds rate', 'philippines', 'central bank', 'rate']","[""'No excuses': Thai central bank rate cut intensifies pressure on PM to spur economy"", 'Thai Central Bank Holds Rate, Deepening Rift With Government', 'Indonesia Holds Rate, Vows Steps to Get Rupiah Below 16,000']"
486,24,486_goldman profit_goldman_profits plunged_plunged 58,"['goldman profit', 'goldman', 'profits plunged', 'plunged 58', 'goldman profits', '58', 'losses goldman', 'trading revenue', 'goldman shares', 'plunged']","[""Goldman's profits plunged 58% in Q2"", 'Goldman Profit Down 58% On GreenSky Goodwill Write-Down, Real Estate Investments', ""Goldman's profits plunged 58% in 2Q""]"
487,24,487_facility_credit facility_secures_revolving credit,"['facility', 'credit facility', 'secures', 'revolving credit', 'revolving', 'facility maturity', 'extends billion', 'maturity', 'heinz extends', 'maturity 2030']","['Capital Southwest Announces Amendment to Revolving Credit Facility: Increased Facility Size, Extended Maturity, Improved Pricing, and Asset Coverage Update', 'Kraft Heinz extends $4 billion credit facility maturity by one year to 2030', 'Kraft Heinz extends $4 billion revolving credit facility maturity to 2030']"
488,24,488_shareholders vote_vote_shareholders_shareholders reject,"['shareholders vote', 'vote', 'shareholders', 'shareholders reject', 'reject', 'compensation update', 'update shareholders', 'executive pay', 'executive compensation', 'ceo chair']","['__COMPANY__ shareholders vote to back board members, executive compensation', 'UPDATE 2- __COMPANY__ , __COMPANY__ shareholders reject proposals for CEO-chair split', 'UPDATE 1- __COMPANY__ shareholders vote to back board members, executive compensation']"
489,24,489_watchlist_deserve spot_spot watchlist_deserve,"['watchlist', 'deserve spot', 'spot watchlist', 'deserve', 'watchlist time', 'watchlist does', 'does', 'choice invest', 'watchlist worthy', 'watchlist worth']","['Does __COMPANY__ (LON:STAN) Deserve A Spot On Your Watchlist?', 'Does __COMPANY__ Chase ( __TICKER__ ) Deserve A Spot On Your Watchlist?', 'Does __COMPANY__ ( __TICKER__ ) Deserve A Spot On Your Watchlist?']"
490,24,490_mortgage monitor_monitor_mortgage_refinance,"['mortgage monitor', 'monitor', 'mortgage', 'refinance', 'insurance costs', 'home', 'tappable', 'years mortgage', 'monitor home', 'gse']","['__TICKER__ Mortgage Monitor: As Tappable Equity Hits Record High of $11.5T, 3 of 5 Mortgage Holders Have at Least $100K to Borrow Against', '__TICKER__ Mortgage Monitor: Historically Strong Home Price Growth Pushes U.S. Mortgage Holders’ Tappable Equity to Record $11T', '__TICKER__ Mortgage Monitor: Property Insurance Costs Grow 11.3% over the Last Twelve Months']"
491,24,491_availability_universal registration_registration document_registration,"['availability', 'universal registration', 'registration document', 'registration', 'document', 'universal', 'document availability', 'amendment', 'availability amendment', 'availability second']","['__COMPANY__ : Availability of the third amendment to the 2023 Universal Registration Document', '__COMPANY__ : Availability of the first amendment to 2025 Universal Registration Document', '__COMPANY__ : Availability of the third amendment to the 2025 Universal Registration Document']"
492,24,492_nasdaq iceland_listautuu_finland markkinapaikalle_viðskiptayfirlit,"['nasdaq iceland', 'listautuu', 'finland markkinapaikalle', 'viðskiptayfirlit', 'markkinapaikalle', 'iceland', 'listautuu nasdaq', 'north finland', 'finland', 'north 25']","['Rush Factory listautuu Nasdaq First North Finland -markkinapaikalle', 'Admicom listautuu Nasdaq First North Finland -markkinapaikalle', 'Nordic ID listautuu Nasdaq First North Finland -markkinapaikalle']"
493,24,493_mortgage performance_look mortgage_delinquencies_performance,"['mortgage performance', 'look mortgage', 'delinquencies', 'performance', 'performance delinquencies', 'mortgage', 'look', 'foreclosure', 'foreclosures', 'foreclosure activity']","['__TICKER__ First Look at Mortgage Performance: Mortgage Performance Remains Strong as FHA Foreclosures Emerge', '__TICKER__ First Look at Mortgage Performance: Delinquencies Improve and Foreclosures Drop as Prepayments Rise Modestly', '__TICKER__ First Look at Mortgage Performance: Delinquencies Ease in July as Foreclosure Activity Edges Higher']"
494,24,494_ai_says ai_expects ai_bets ai,"['ai', 'says ai', 'expects ai', 'bets ai', 'interns', 'productivity', 'cio', 'ai projects', 'ai interns', 'ai helped']","['__COMPANY__ prioritizes bigger AI initiatives, as annual spending on new tech increased by 44% over the past decade', '__COMPANY__ ’ CEO says AI is driving more companies to reinvent themselves: ‘We’re talking about a level of scale that is candidly unprecedented’', '__COMPANY__ CEO David Solomon says AI won’t destroy human jobs—’Yes, job functions will change...but I’m excited about it’']"
495,24,495_shares voting_voting rights_voting_rights,"['shares voting', 'voting rights', 'voting', 'rights', 'rights 31', '2024 shares', '31', 'rights 30', '2025 shares', '2021 shares']","['__COMPANY__ : shares and voting rights as of 31 October 2025', '__COMPANY__ : shares and voting rights as of 31 August 2023', '__COMPANY__ : shares and voting rights as of 31 May 2021']"
496,24,496_fall line_week yearly_yearly returns_returns fall,"['fall line', 'week yearly', 'yearly returns', 'returns fall', 'line earnings', 'sheds week', 'yearly', 'sheds', 'line', 'earnings growth']","['__COMPANY__ ( __TICKER__ ) sheds 4.5% this week, as yearly returns fall more in line with earnings growth', '__COMPANY__ ( __TICKER__ ) sheds 3.8% this week, as yearly returns fall more in line with earnings growth', '__COMPANY__ ( __TICKER__ ) sheds 9.3% this week, as yearly returns fall more in line with earnings growth']"
497,24,497_know stocks_things know_things_know,"['know stocks', 'things know', 'things', 'know', 'focus things', 'stocks edge', 'edge higher', 'edge', 'higher', 'stocks nudge']","['Stocks Power Higher, Retail Sales, Walmart, Elon Musk &amp; Twitter, Warren Buffett &amp; __COMPANY__ In Focus - 5 Things You Must Know', 'Stocks Edge Lower, Retail Sales, Bank Earnings, Caterpillar And Elon Musk In Focus - Five Things To Know', 'Stocks Edge Higher, Nvidia, Moderna, eBay, __COMPANY__ In Focus - Five Things To Know']"
498,24,498_ytd_ytd room_room_ytd upside,"['ytd', 'ytd room', 'room', 'ytd upside', 'upside', 'continue cboe', 'upside left', 'cboe global', 'cboe', '41 ytd']","['__TICKER__ Group __TICKER__ Rallies 24% YTD: More Room for Upside Left?', 'Cboe Global (CBOE) Stock Gains 41% YTD: More Room for Growth?', 'Cboe Global __TICKER__ Stock Gains 41% YTD: More Room for Growth?']"
499,24,499_ccp capital_ccp_capital calculation_changes ccp,"['ccp capital', 'ccp', 'capital calculation', 'changes ccp', 'calculation parameter', 'parameter', 'calculation', '16 changes', 'changes', '15 changes']","['no 7/17 Changes in CCP Capital Calculation Parameter', 'no 1/16 Changes in CCP Capital Calculation Parameter', 'no 7/16 Changes in CCP Capital Calculation Parameter']"
500,24,500_climate_turn heat_climate campaign_defy goldman,"['climate', 'turn heat', 'climate campaign', 'defy goldman', 'coal climate', 'nordic investors', 'heat coal', 'goldman vote', 'activist shareholders', 'corporate climate']","['Investors defy Goldman and __COMPANY__ in vote for climate finance plans', 'RPT-Nordic investors turn up heat on coal in climate campaign', 'Nordic investors turn up heat on coal in climate campaign']"
501,23,501_european growth_insider ownership_high insider_growth companies,"['european growth', 'insider ownership', 'high insider', 'growth companies', 'insider', '2025 european', 'ownership', 'companies high', 'european', 'growth stocks']","['European Growth Companies With High Insider Ownership For September 2025', 'European Growth Companies With High Insider Ownership In September 2025', 'European Growth Companies With High Insider Ownership']"
502,23,502_earnings live_live_live intel_tsmc profit,"['earnings live', 'live', 'live intel', 'tsmc profit', 'live tsmc', 'deck earnings', 'lvmh asml', 'deckers', 'stock soars', 'live blackrock']","['Earnings live: __COMPANY__ , __COMPANY__ , LVMH, and ASML stocks jump on strong results', ""Earnings live: TSMC profit surges amid 'strong' AI demand, Charles Schwab stock ticks higher, United slips"", ""Earnings live: TSMC profit surges amid 'strong' AI demand, Charles Schwab stock rises, United slips premarket""]"
503,23,503_markets announces_conference cboe_announces date_release conference,"['markets announces', 'conference cboe', 'announces date', 'release conference', 'earnings release', 'date quarter', 'global markets', 'cboe global', 'release', 'date']","['Cboe Global Markets Announces Date of First-Quarter 2022 Earnings Release and Conference Call', 'Cboe Global Markets Announces Date of First-Quarter 2023 Earnings Release and Conference Call', 'Cboe Global Markets Announces Date of Third-Quarter 2023 Earnings Release and Conference Call']"
504,23,504_children mental_mental health_mental_alliance children,"['children mental', 'mental health', 'mental', 'alliance children', 'children', 'innovation awards', 'recipients', 'winners', 'youth', 'innovation']","['__COMPANY__ Alliance for Children’s Mental Health Announces Second Cohort of Innovation Award Winners', ""__COMPANY__ Alliance for Children's Mental Health Announces Five Winners of the Inaugural Innovation Awards"", '__COMPANY__ Announces Inaugural Alliance for Children’s Mental Health Innovation Awards']"
505,23,505_ishares expands_ishares_etfs ishares_expands,"['ishares expands', 'ishares', 'etfs ishares', 'expands', 'etf offering', 'offering ishares', 'lineup addition', 'sustainable etf', 'suite', 'expands sustainable']","['__COMPANY__ iShares Expands its Sustainable ETF Platform', '__COMPANY__ iShares Expands ETF Offering with iShares Sustainable Core ETF Suite', '__COMPANY__ iShares Expands its Sustainable ETF Offering']"
506,23,506_boj_timing_tiptoe rate_hand timing,"['boj', 'timing', 'tiptoe rate', 'hand timing', 'timing boj', 'little need', 'free hand', 'gears hike', 'leaves free', 'boj gears']","['Trade deal clears way for BOJ to tiptoe back to rate hikes', 'Analysis-BOJ gears up to hike rates again but leaves free hand on timing', 'BOJ gears up to hike rates again but leaves free hand on timing']"
507,23,507_case theory_theory_bull case_bull,"['case theory', 'theory', 'bull case', 'bull', 'case', 'group bull', 'theory group', 'theory blackrock', 'theory rowe', 'theory corporation']","['__TICKER__ Group Inc. __TICKER__ : A Bull Case Theory', 'The __COMPANY__ Group, Inc. __TICKER__ : A Bull Case Theory', '__COMPANY__ __TICKER__ : A Bull Case Theory']"
508,23,508_fell favor_favor hedge_favor_fell,"['fell favor', 'favor hedge', 'favor', 'fell', 'hedge funds', 'hedge', 'funds', 'caught wrong', 'funds caught', 'funds got']","['Welltower Inc. (WELL) Fell Out Of Favor With Hedge Funds', 'The Southern Company (SO) Fell Out Of Favor With Hedge Funds', 'Franklin Resources, Inc. __TICKER__ Fell Out Of Favor With Hedge Funds']"
509,23,509_product europe_blackrock launches_traded product_bitcoin exchange,"['product europe', 'blackrock launches', 'traded product', 'bitcoin exchange', 'launches bitcoin', 'product', 'europe blackrock', 'bitcoin', 'bitcoin trust', 'etfs coindesk']","['BlackRock Rolls Out Bitcoin Exchange-Traded Product in Europe', 'BlackRock to List Bitcoin Exchange-Traded Product in Europe', 'BlackRock Debuts Bitcoin Exchange-Traded Product in Europe']"
510,23,510_lot like_upcoming_lot_dividend lot,"['lot like', 'upcoming', 'lot', 'dividend lot', 'like', 'like upcoming', 'dividend high', 'dividend like', 'dividend', 'upcoming dividend']","[""There's A Lot To Like About __COMPANY__ 's ( __TICKER__ ) Upcoming US$0.51 Dividend"", ""There's A Lot To Like About __COMPANY__ 's ( __TICKER__ ) Upcoming US$0.42 Dividend"", ""There's A Lot To Like About __COMPANY__ 's ( __TICKER__ ) Upcoming US$0.22 Dividend""]"
511,23,511_market news_2025 stock_news_news jul,"['market news', '2025 stock', 'news', 'news jul', 'jul', 'news oct', 'oct', '2022 stock', 'stock market', 'jul 15']","['Stock Market News for Jul 15, 2022', 'Stock Market News for Jul 1, 2025', 'Stock Market News for Jul 15, 2025']"
